price_variant,kind,signal,threshold,dev_n,dev_roi,dev_profit,dev_hit_rate,dev_avg_odds,dev_profitable_seasons,test_n,test_roi,test_profit,test_hit_rate,test_avg_odds,test_profitable_seasons,dev_selection_score
opening,D,edge,0.025,269,-0.006877323420074342,-1.8499999999999979,0.22676579925650558,4.703828996282528,3,101,0.5094059405940593,51.44999999999999,0.3069306930693069,5.108316831683169,4,0.024200626959247656
opening,D,edge,0.05,220,-0.022363636363636346,-4.919999999999996,0.21363636363636362,4.858136363636364,3,76,0.5296052631578947,40.25,0.3026315789473684,5.339210526315789,3,0.01177777777777779
opening,D,edge,0.075,173,-0.0730057803468208,-12.629999999999999,0.1907514450867052,5.0425433526011565,3,54,0.2672222222222222,14.43,0.24074074074074073,5.399259259259258,2,-0.026636771300448427
opening,D,edge,0.1,150,-0.02173333333333331,-3.2599999999999962,0.2,5.177266666666666,3,46,0.3193478260869565,14.69,0.2391304347826087,5.634347826086955,2,0.013700000000000018
opening,D,edge,0.15,101,-0.0006930693069306519,-0.06999999999999584,0.18811881188118812,5.637920792079209,3,31,0.34838709677419355,10.8,0.22580645161290322,6.368709677419355,2,0.02953642384105963
opening,D,edge,0.2,69,-0.20956521739130435,-14.46,0.14492753623188406,6.072028985507246,2,19,0.783157894736842,14.879999999999999,0.2631578947368421,6.406315789473684,3,-0.10151260504201681
opening,D,edge,0.3,36,-0.39472222222222225,-14.21,0.08333333333333333,7.074999999999999,2,12,1.3783333333333332,16.54,0.3333333333333333,7.204166666666667,2,-0.1452325581395349
opening,D,gap,0.01,293,0.0013310580204778176,0.39000000000000057,0.23208191126279865,4.595938566552902,3,130,0.29138461538461535,37.879999999999995,0.2692307692307692,4.798384615384615,3,0.031137026239067056
opening,D,gap,0.02,209,-0.0075598086124402004,-1.5800000000000018,0.22009569377990432,4.779473684210526,3,65,0.4183076923076922,27.189999999999994,0.2923076923076923,5.072153846153846,2,0.02389961389961389
opening,D,gap,0.03,146,-0.07315068493150684,-10.679999999999998,0.1917808219178082,4.974589041095891,3,44,0.3395454545454545,14.939999999999998,0.25,5.026136363636364,3,-0.024489795918367335
opening,D,gap,0.04,101,-0.17514851485148508,-17.689999999999994,0.1782178217821782,5.09960396039604,2,30,0.3933333333333333,11.799999999999999,0.23333333333333334,5.2683333333333335,3,-0.09715231788079466
opening,D,gap,0.05,64,-0.27625,-17.68,0.15625,5.355625,2,17,0.4211764705882353,7.16,0.29411764705882354,5.456470588235295,2,-0.13508771929824562
opening,A,edge,0.0,261,-0.06026819923371648,-15.73,0.22988505747126436,6.3744827586206885,2,129,0.2615503875968992,33.739999999999995,0.32558139534883723,5.399689922480619,3,-0.030578778135048234
opening,A,edge,0.025,235,-0.03740425531914894,-8.790000000000001,0.2297872340425532,6.647659574468085,2,107,0.34009345794392515,36.38999999999999,0.3364485981308411,5.702149532710279,4,-0.010842105263157896
opening,A,edge,0.05,216,-0.04240740740740742,-9.160000000000004,0.2175925925925926,6.883981481481482,2,93,0.39526881720430107,36.76,0.34408602150537637,5.8841935483870955,3,-0.014436090225563924
opening,A,edge,0.075,194,-0.052989690721649475,-10.279999999999998,0.1958762886597938,7.255412371134022,2,79,0.3243037974683544,25.619999999999997,0.31645569620253167,6.232151898734177,3,-0.0221311475409836
opening,A,edge,0.1,182,-0.027527472527472535,-5.010000000000002,0.1978021978021978,7.477912087912088,3,69,0.337391304347826,23.279999999999994,0.2898550724637681,6.561014492753624,2,0.008405172413793096
opening,A,edge,0.15,150,-0.056600000000000004,-8.49,0.17333333333333334,8.069800000000003,2,50,0.20619999999999997,10.309999999999999,0.28,7.388,3,-0.02245
opening,A,edge,0.2,123,-0.0234959349593496,-2.8900000000000006,0.17073170731707318,8.790569105691057,3,41,0.20560975609756094,8.429999999999998,0.2682926829268293,7.6602439024390225,3,0.013294797687861269
opening,A,edge,0.3,83,0.2478313253012049,20.570000000000007,0.1927710843373494,10.065060240963856,5,21,0.4080952380952381,8.57,0.2857142857142857,9.067142857142859,3,0.20466165413533838
opening,A,gap,0.01,250,0.004760000000000019,1.1900000000000048,0.252,6.35164,2,125,0.18783999999999998,23.479999999999997,0.344,5.073759999999998,4,0.023966666666666685
opening,A,gap,0.02,209,-0.00023923444976078594,-0.05000000000000426,0.24880382775119617,6.566028708133972,2,95,0.24726315789473682,23.49,0.37894736842105264,4.852947368421053,4,0.019806949806949792
opening,A,gap,0.03,174,0.05275862068965519,9.180000000000003,0.25862068965517243,6.402758620689655,3,72,0.20222222222222222,14.56,0.375,4.514583333333333,3,0.07098214285714287
opening,A,gap,0.04,139,0.10913669064748203,15.170000000000003,0.2517985611510791,5.993741007194243,3,61,0.24049180327868852,14.67,0.39344262295081966,4.276885245901638,3,0.11026455026455029
opening,A,gap,0.05,105,0.04876190476190477,5.120000000000001,0.26666666666666666,5.583238095238096,3,47,0.44446808510638297,20.89,0.46808510638297873,3.4423404255319148,4,0.06303225806451614
opening,A,gap,0.075,58,0.30224137931034484,17.53,0.3103448275862069,5.522068965517242,3,23,0.39913043478260873,9.180000000000001,0.5217391304347826,3.1260869565217395,3,0.19231481481481483
opening,market_favorite,edge,0.0,148,0.009797297297297301,1.4500000000000006,0.4864864864864865,2.131351351351351,3,123,-0.14853658536585365,-18.27,0.43089430894308944,2.094390243902439,0,0.03732323232323233
opening,market_favorite,edge,0.025,127,-0.004881889763779522,-0.6199999999999992,0.47244094488188976,2.152047244094488,3,103,-0.1459223300970874,-15.030000000000003,0.42718446601941745,2.106504854368932,0,0.026497175141242942
opening,market_favorite,edge,0.05,105,-0.025238095238095237,-2.65,0.44761904761904764,2.212761904761905,2,86,-0.12988372093023257,-11.17,0.43023255813953487,2.1326744186046516,0,0.0029032258064516127
opening,market_favorite,edge,0.075,76,-0.03315789473684211,-2.5200000000000005,0.4342105263157895,2.2582894736842105,3,66,-0.1406060606060606,-9.28,0.4090909090909091,2.196818181818182,1,0.009999999999999995
opening,market_favorite,edge,0.1,63,0.07238095238095239,4.5600000000000005,0.47619047619047616,2.2879365079365077,3,52,-0.14826923076923076,-7.709999999999999,0.40384615384615385,2.1982692307692306,1,0.07035398230088497
opening,market_favorite,edge,0.15,39,0.13102564102564104,5.11,0.48717948717948717,2.367692307692308,5,29,0.032758620689655196,0.9500000000000006,0.4827586206896552,2.2441379310344827,2,0.10741573033707866
opening,market_favorite,gap,0.01,158,0.05360759493670885,8.469999999999999,0.5189873417721519,2.0951898734177212,4,148,-0.08574324324324323,-12.689999999999998,0.4864864864864865,2.018175675675676,0,0.08072115384615383
opening,market_favorite,gap,0.02,136,0.0024999999999999988,0.33999999999999986,0.4852941176470588,2.1224999999999996,4,124,-0.1458870967741935,-18.089999999999996,0.45161290322580644,2.039435483870968,0,0.04182795698924731
opening,market_favorite,gap,0.03,120,-0.0006666666666666747,-0.08000000000000096,0.48333333333333334,2.128833333333333,2,113,-0.14,-15.82,0.45132743362831856,2.0405309734513275,0,0.01952941176470588
opening,market_favorite,gap,0.04,94,-0.01595744680851062,-1.4999999999999982,0.46808510638297873,2.1523404255319147,2,91,-0.12747252747252744,-11.599999999999998,0.45054945054945056,2.067582417582418,0,0.009583333333333346
opening,market_favorite,gap,0.05,78,0.03628205128205128,2.83,0.48717948717948717,2.164230769230769,2,76,-0.1257894736842105,-9.559999999999999,0.4473684210526316,2.0888157894736845,1,0.042109375000000004
opening,market_favorite,gap,0.075,45,0.14600000000000002,6.57,0.5111111111111111,2.2877777777777784,4,46,-0.09369565217391305,-4.3100000000000005,0.45652173913043476,2.0728260869565216,1,0.10915789473684212
opening,model_favorite,edge,0.0,206,0.0022815533980582643,0.4700000000000024,0.4368932038834951,2.4249029126213593,3,151,-0.11119205298013245,-16.79,0.41721854304635764,2.24682119205298,1,0.03183593750000001
opening,model_favorite,edge,0.025,183,-0.013005464480874336,-2.3800000000000034,0.4207650273224044,2.4676502732240437,3,129,-0.08953488372093023,-11.549999999999999,0.4186046511627907,2.274961240310077,1,0.01978540772532187
opening,model_favorite,edge,0.05,159,-0.03201257861635219,-5.089999999999998,0.39622641509433965,2.5481132075471695,4,109,-0.11779816513761468,-12.84,0.4036697247706422,2.309724770642202,1,0.015645933014354078
opening,model_favorite,edge,0.075,125,-0.04839999999999998,-6.049999999999997,0.376,2.6412000000000004,3,88,-0.1130681818181818,-9.95,0.38636363636363635,2.3922727272727276,1,-0.00457142857142856
opening,model_favorite,edge,0.1,111,0.01828828828828826,2.029999999999997,0.3963963963963964,2.69963963963964,4,72,-0.12736111111111112,-9.17,0.375,2.420416666666666,1,0.052608695652173895
opening,model_favorite,edge,0.15,80,0.04525,3.6199999999999997,0.3875,2.84575,4,41,0.11585365853658537,4.75,0.4634146341463415,2.4748780487804876,2,0.06784615384615385
opening,model_favorite,edge,0.2,54,0.07518518518518519,4.0600000000000005,0.37037037037037035,3.0207407407407407,3,30,0.24733333333333332,7.42,0.5,2.5463333333333327,3,0.06903846153846155
opening,model_favorite,edge,0.3,30,0.14133333333333334,4.24,0.36666666666666664,3.2646666666666664,3,12,0.6166666666666667,7.4,0.6666666666666666,2.5341666666666667,4,0.083
opening,model_favorite,gap,0.01,216,0.03467592592592591,7.489999999999997,0.46296296296296297,2.3848611111111118,3,176,-0.06369318181818182,-11.209999999999999,0.4659090909090909,2.1610795454545455,1,0.05815789473684209
opening,model_favorite,gap,0.02,191,-0.0021989528795811585,-0.42000000000000126,0.43455497382198954,2.430104712041885,3,151,-0.1033774834437086,-15.61,0.4370860927152318,2.1979470198675495,0,0.028257261410788374
opening,model_favorite,gap,0.03,173,-0.008786127167630066,-1.5200000000000014,0.4277456647398844,2.4593641618497113,3,138,-0.10246376811594203,-14.14,0.43478260869565216,2.2049275362318843,1,0.023183856502242146
opening,model_favorite,gap,0.04,142,-0.028380281690140858,-4.030000000000002,0.4084507042253521,2.52,3,112,-0.10062499999999999,-11.27,0.42857142857142855,2.2401785714285714,1,0.009010416666666656
opening,model_favorite,gap,0.05,124,-0.005080645161290318,-0.6299999999999994,0.4112903225806452,2.569838709677419,4,93,-0.08623655913978494,-8.02,0.43010752688172044,2.253440860215054,1,0.03637931034482759
opening,model_favorite,gap,0.075,80,0.05987500000000001,4.790000000000001,0.4125,2.741625,4,56,0.026607142857142857,1.49,0.4642857142857143,2.2469642857142857,2,0.07684615384615386
opening,model_favorite,gap,0.1,45,0.16666666666666666,7.5,0.4222222222222222,2.939111111111111,4,30,0.11,3.3,0.5,2.28,2,0.11894736842105263
opening,agree_favorite,edge,0.0,148,0.009797297297297301,1.4500000000000006,0.4864864864864865,2.131351351351351,3,123,-0.14853658536585365,-18.27,0.43089430894308944,2.094390243902439,0,0.03732323232323233
opening,agree_favorite,edge,0.025,127,-0.004881889763779522,-0.6199999999999992,0.47244094488188976,2.152047244094488,3,103,-0.1459223300970874,-15.030000000000003,0.42718446601941745,2.106504854368932,0,0.026497175141242942
opening,agree_favorite,edge,0.05,105,-0.025238095238095237,-2.65,0.44761904761904764,2.212761904761905,2,86,-0.12988372093023257,-11.17,0.43023255813953487,2.1326744186046516,0,0.0029032258064516127
opening,agree_favorite,edge,0.075,76,-0.03315789473684211,-2.5200000000000005,0.4342105263157895,2.2582894736842105,3,66,-0.1406060606060606,-9.28,0.4090909090909091,2.196818181818182,1,0.009999999999999995
opening,agree_favorite,edge,0.1,63,0.07238095238095239,4.5600000000000005,0.47619047619047616,2.2879365079365077,3,52,-0.14826923076923076,-7.709999999999999,0.40384615384615385,2.1982692307692306,1,0.07035398230088497
opening,agree_favorite,edge,0.15,39,0.13102564102564104,5.11,0.48717948717948717,2.367692307692308,5,29,0.032758620689655196,0.9500000000000006,0.4827586206896552,2.2441379310344827,2,0.10741573033707866
opening,agree_favorite,gap,0.01,158,0.05360759493670885,8.469999999999999,0.5189873417721519,2.0951898734177212,4,148,-0.08574324324324323,-12.689999999999998,0.4864864864864865,2.018175675675676,0,0.08072115384615383
opening,agree_favorite,gap,0.02,136,0.0024999999999999988,0.33999999999999986,0.4852941176470588,2.1224999999999996,4,124,-0.1458870967741935,-18.089999999999996,0.45161290322580644,2.039435483870968,0,0.04182795698924731
opening,agree_favorite,gap,0.03,120,-0.0006666666666666747,-0.08000000000000096,0.48333333333333334,2.128833333333333,2,113,-0.14,-15.82,0.45132743362831856,2.0405309734513275,0,0.01952941176470588
opening,agree_favorite,gap,0.04,94,-0.01595744680851062,-1.4999999999999982,0.46808510638297873,2.1523404255319147,2,91,-0.12747252747252744,-11.599999999999998,0.45054945054945056,2.067582417582418,0,0.009583333333333346
opening,agree_favorite,gap,0.05,78,0.03628205128205128,2.83,0.48717948717948717,2.164230769230769,2,76,-0.1257894736842105,-9.559999999999999,0.4473684210526316,2.0888157894736845,1,0.042109375000000004
opening,agree_favorite,gap,0.075,45,0.14600000000000002,6.57,0.5111111111111111,2.2877777777777784,4,46,-0.09369565217391305,-4.3100000000000005,0.45652173913043476,2.0728260869565216,1,0.10915789473684212
opening,disagree_model_pick,edge,0.0,58,-0.016896551724137916,-0.9799999999999991,0.3103448275862069,3.1739655172413794,3,28,0.05285714285714287,1.4800000000000004,0.35714285714285715,2.9164285714285714,2,0.02092592592592593
opening,disagree_model_pick,edge,0.025,56,-0.03142857142857143,-1.7600000000000002,0.30357142857142855,3.1833928571428567,2,26,0.13384615384615384,3.48,0.38461538461538464,2.9423076923076925,2,0.0033962264150943396
opening,disagree_model_pick,edge,0.05,54,-0.0451851851851852,-2.440000000000001,0.2962962962962963,3.2001851851851852,2,23,-0.07260869565217393,-1.6700000000000004,0.30434782608695654,2.971739130434783,2,-0.0034615384615384708
opening,disagree_model_pick,edge,0.075,49,-0.07204081632653059,-3.529999999999999,0.2857142857142857,3.2351020408163267,2,22,-0.03045454545454547,-0.6700000000000004,0.3181818181818182,2.9786363636363635,2,-0.015656565656565643
opening,disagree_model_pick,edge,0.1,48,-0.05270833333333328,-2.5299999999999976,0.2916666666666667,3.24,2,20,-0.07300000000000002,-1.4600000000000004,0.3,2.998,2,-0.005816326530612221
opening,disagree_model_pick,edge,0.15,41,-0.036341463414634144,-1.4899999999999998,0.2926829268292683,3.3004878048780486,2,12,0.31666666666666665,3.8,0.4166666666666667,3.0324999999999993,2,0.0036263736263736288
opening,disagree_model_pick,edge,0.2,35,0.04000000000000002,1.4000000000000008,0.3142857142857143,3.3522857142857143,2,10,0.58,5.8,0.5,3.048,2,0.03647058823529413
opening,disagree_model_pick,gap,0.01,58,-0.016896551724137916,-0.9799999999999991,0.3103448275862069,3.1739655172413794,3,28,0.05285714285714287,1.4800000000000004,0.35714285714285715,2.9164285714285714,2,0.02092592592592593
opening,disagree_model_pick,gap,0.02,55,-0.013818181818181806,-0.7599999999999993,0.3090909090909091,3.190727272727272,2,27,0.09185185185185185,2.48,0.37037037037037035,2.925925925925926,2,0.01276190476190477
opening,disagree_model_pick,gap,0.03,53,-0.027169811320754706,-1.4399999999999995,0.3018867924528302,3.207735849056604,2,25,0.06720000000000001,1.6800000000000002,0.36,2.9479999999999995,2,0.006019417475728161
opening,disagree_model_pick,gap,0.04,48,-0.05270833333333328,-2.5299999999999976,0.2916666666666667,3.24,2,21,0.015714285714285698,0.3299999999999996,0.3333333333333333,2.988095238095238,2,-0.005816326530612221
opening,disagree_model_pick,gap,0.05,46,-0.07521739130434783,-3.4600000000000004,0.2826086956521739,3.257608695652174,2,17,0.09058823529411765,1.54,0.35294117647058826,2.989411764705882,2,-0.016041666666666673
opening,disagree_model_pick,gap,0.075,35,-0.050857142857142865,-1.7800000000000002,0.2857142857142857,3.325142857142857,2,10,0.58,5.8,0.5,3.048,2,-0.000941176470588237
opening,fav_odds<2,edge,0.0,55,-0.12236363636363638,-6.730000000000001,0.5272727272727272,1.7185454545454544,2,45,0.0028888888888888666,0.129999999999999,0.6,1.6822222222222223,2,-0.044095238095238104
opening,fav_odds<2,edge,0.025,44,-0.15931818181818183,-7.010000000000001,0.5,1.7288636363636363,2,37,-0.032972972972972976,-1.2200000000000002,0.5675675675675675,1.7048648648648648,2,-0.05457446808510638
opening,fav_odds<2,gap,0.01,64,-0.046875,-3.0,0.578125,1.6998437499999999,3,65,0.034307692307692296,2.229999999999999,0.6461538461538462,1.6287692307692307,2,0.00368421052631579
opening,fav_odds<2,gap,0.02,52,-0.13615384615384618,-7.080000000000001,0.5192307692307693,1.7190384615384613,2,51,0.011176470588235283,0.5699999999999994,0.6274509803921569,1.6405882352941177,2,-0.04941176470588236
opening,fav_odds<2,gap,0.03,44,-0.0895454545454546,-3.940000000000002,0.5454545454545454,1.7211363636363635,3,48,-0.01833333333333335,-0.8800000000000008,0.6041666666666666,1.6504166666666666,2,-0.011914893617021298
opening,fav_odds<2,gap,0.04,30,-0.09899999999999999,-2.9699999999999998,0.5333333333333333,1.719333333333333,2,37,-0.02243243243243244,-0.8300000000000003,0.5945945945945946,1.6627027027027024,2,-0.017124999999999998
opening,mid_2-3.5,edge,0.0,190,0.03642105263157894,6.919999999999998,0.38421052631578945,2.7856315789473682,3,140,-0.1883571428571429,-26.370000000000005,0.3142857142857143,2.6438571428571427,0,0.05883333333333332
opening,mid_2-3.5,edge,0.025,169,0.03420118343195266,5.779999999999999,0.38461538461538464,2.773431952662722,3,116,-0.13344827586206895,-15.479999999999999,0.33620689655172414,2.6427586206896554,1,0.05639269406392694
opening,mid_2-3.5,edge,0.05,155,-0.013935483870967732,-2.1599999999999984,0.36774193548387096,2.756838709677419,3,95,-0.19505263157894734,-18.529999999999998,0.3157894736842105,2.6362105263157902,0,0.01946341463414635
opening,mid_2-3.5,edge,0.075,123,-0.055203252032520335,-6.790000000000001,0.34959349593495936,2.7665040650406505,3,81,-0.1754320987654321,-14.209999999999999,0.32098765432098764,2.646666666666667,0,-0.009248554913294807
opening,mid_2-3.5,edge,0.1,107,0.005327102803738308,0.569999999999999,0.37383177570093457,2.752710280373832,3,67,-0.14940298507462685,-10.009999999999998,0.3283582089552239,2.6525373134328363,1,0.03363057324840764
opening,mid_2-3.5,edge,0.15,71,-0.032112676056338045,-2.280000000000001,0.36619718309859156,2.7304225352112677,3,37,-0.00945945945945945,-0.34999999999999964,0.3783783783783784,2.67,1,0.011157024793388419
opening,mid_2-3.5,edge,0.2,41,0.09560975609756096,3.9199999999999995,0.3902439024390244,2.790487804878049,4,27,0.18407407407407408,4.970000000000001,0.4444444444444444,2.627407407407407,3,0.08307692307692308
opening,mid_2-3.5,gap,0.01,189,0.052857142857142866,9.990000000000002,0.3915343915343915,2.7725396825396826,3,145,-0.1626896551724138,-23.59,0.3310344827586207,2.6230344827586207,0,0.07179916317991633
opening,mid_2-3.5,gap,0.02,164,0.039939024390243896,6.549999999999999,0.3902439024390244,2.745060975609756,3,126,-0.19452380952380952,-24.509999999999998,0.31746031746031744,2.6125396825396825,0,0.06060747663551401
opening,mid_2-3.5,gap,0.03,141,0.012978723404255307,1.8299999999999983,0.3829787234042553,2.7106382978723405,3,104,-0.23384615384615384,-24.32,0.3076923076923077,2.5910576923076922,0,0.03958115183246072
opening,mid_2-3.5,gap,0.04,116,-0.02887931034482759,-3.35,0.3706896551724138,2.692068965517241,3,85,-0.20588235294117646,-17.5,0.3176470588235294,2.6067058823529417,1,0.009819277108433732
opening,mid_2-3.5,gap,0.05,94,-0.04287234042553191,-4.029999999999999,0.3723404255319149,2.6625531914893616,4,69,-0.13391304347826088,-9.24,0.34782608695652173,2.5691304347826094,1,0.012013888888888893
opening,mid_2-3.5,gap,0.075,62,0.04193548387096776,2.600000000000001,0.4032258064516129,2.609193548387097,2,38,0.07289473684210525,2.7699999999999996,0.42105263157894735,2.515263157894737,3,0.04321428571428572
opening,mid_2-3.5,gap,0.1,32,0.175,5.6,0.4375,2.6653125,4,20,0.13849999999999998,2.7699999999999996,0.45,2.5529999999999995,2,0.10829268292682925
opening,dog>=3.5,edge,0.0,342,0.005672514619883045,1.9400000000000013,0.20760233918128654,6.6405847953216375,3,168,0.26958333333333334,45.29,0.23809523809523808,5.903869047619048,3,0.03494897959183674
opening,dog>=3.5,edge,0.025,316,0.017848101265822803,5.640000000000006,0.20569620253164558,6.83006329113924,3,137,0.4482481751824816,61.40999999999998,0.26277372262773724,6.26065693430657,3,0.045409836065573785
opening,dog>=3.5,edge,0.05,283,0.010883392226148423,3.0800000000000036,0.1978798586572438,7.106713780918728,3,116,0.4629310344827585,53.69999999999999,0.25862068965517243,6.514913793103449,3,0.03924924924924926
opening,dog>=3.5,edge,0.075,256,-0.044648437500000006,-11.430000000000001,0.17578125,7.395859375000001,3,97,0.26835051546391747,26.029999999999994,0.21649484536082475,6.844845360824743,2,-0.007352941176470597
opening,dog>=3.5,edge,0.1,244,-0.06405737704918034,-15.630000000000004,0.1680327868852459,7.549467213114755,3,86,0.2925581395348837,25.159999999999997,0.20930232558139536,7.115930232558141,2,-0.023163265306122463
opening,dog>=3.5,edge,0.15,209,-0.052296650717703355,-10.930000000000001,0.16267942583732056,7.92909090909091,3,72,0.16166666666666668,11.64,0.20833333333333334,7.25,2,-0.01220077220077221
opening,dog>=3.5,edge,0.2,177,-0.08254237288135592,-14.609999999999998,0.15254237288135594,8.435536723163843,2,56,0.26857142857142857,15.04,0.21428571428571427,7.528928571428572,3,-0.04436123348017619
opening,dog>=3.5,edge,0.3,122,-0.037950819672131125,-4.629999999999997,0.13934426229508196,9.447213114754097,3,32,0.16468749999999993,5.269999999999998,0.1875,8.5825,1,0.0030813953488372237
opening,dog>=3.5,gap,0.01,324,0.03274691358024692,10.610000000000003,0.21296296296296297,6.364475308641975,3,160,0.27518750000000003,44.03,0.25625,5.7459999999999996,3,0.05836898395721926
opening,dog>=3.5,gap,0.02,266,0.05045112781954885,13.419999999999995,0.20676691729323307,6.683421052631579,3,104,0.2826923076923077,29.4,0.25961538461538464,5.939038461538461,4,0.07246835443037973
opening,dog>=3.5,gap,0.03,222,-0.051306306306306296,-11.389999999999997,0.17567567567567569,6.740315315315315,3,76,0.2722368421052631,20.689999999999998,0.23684210526315788,5.943684210526316,4,-0.01187499999999999
opening,dog>=3.5,gap,0.04,184,-0.001413043478260854,-0.2599999999999971,0.18478260869565216,6.448641304347825,3,60,0.2748333333333334,16.490000000000002,0.23333333333333334,6.007000000000001,3,0.0288888888888889
opening,dog>=3.5,gap,0.05,135,0.06392592592592591,8.629999999999999,0.1925925925925926,6.422888888888889,3,42,0.3466666666666667,14.56,0.2619047619047619,5.670714285714287,3,0.07664864864864865
opening,dog>=3.5,gap,0.075,74,0.17932432432432438,13.270000000000003,0.20270270270270271,6.533108108108108,3,16,-0.729375,-11.67,0.0625,5.518750000000001,1,0.13701612903225807
opening,dog>=3.5,gap,0.1,33,0.13969696969696974,4.610000000000001,0.21212121212121213,5.6006060606060615,4,4,0.08250000000000002,0.33000000000000007,0.25,6.210000000000001,1,0.09554216867469881
opening_mean,any,edge,0.0,514,0.027830739299610878,14.30499999999999,0.301556420233463,4.950924124513619,3,320,0.07835937499999998,25.074999999999992,0.325,4.111515625,2,0.055363475177304944
opening_mean,any,edge,0.025,463,0.035064794816414696,16.235000000000003,0.2915766738660907,5.177570194384449,4,263,0.12403041825095056,32.62,0.3269961977186312,4.285266159695817,2,0.07164717348927876
opening_mean,any,edge,0.05,401,-0.036957605985037396,-14.819999999999997,0.2543640897755611,5.49423940149626,3,218,0.06770642201834862,14.76,0.2981651376146789,4.463233944954128,2,-0.0028603104212860248
opening_mean,any,edge,0.075,364,-0.049464285714285725,-18.005000000000003,0.2445054945054945,5.701648351648352,2,183,0.041120218579235,7.525000000000006,0.2677595628415301,4.780573770491803,1,-0.023490338164251213
opening_mean,any,edge,0.1,325,-0.037799999999999986,-12.284999999999997,0.23384615384615384,5.990892307692308,3,154,0.1455844155844156,22.42,0.2857142857142857,5.040097402597402,2,-0.0027599999999999916
opening_mean,any,edge,0.15,266,-0.0017481203007518925,-0.4650000000000034,0.22556390977443608,6.525845864661654,3,107,0.2989252336448598,31.985,0.308411214953271,5.608971962616822,3,0.028528481012658216
opening_mean,any,edge,0.2,196,0.0006377551020407982,0.12499999999999645,0.20918367346938777,7.143979591836735,3,83,0.1525301204819277,12.66,0.30120481927710846,5.697590361445783,2,0.030508130081300797
opening_mean,any,edge,0.3,127,0.034803149606299225,4.420000000000002,0.18110236220472442,8.443740157480315,3,41,0.3325609756097561,13.635,0.34146341463414637,6.807682926829267,2,0.05497175141242939
opening_mean,any,gap,0.01,524,0.037414122137404575,19.604999999999997,0.3187022900763359,4.636221374045801,3,342,0.11557017543859649,39.525,0.36257309941520466,3.768143274853801,2,0.06415505226480836
opening_mean,any,gap,0.02,455,0.035000000000000024,15.92500000000001,0.3120879120879121,4.653505494505495,3,274,0.011076642335766426,3.0350000000000006,0.35766423357664234,3.668302919708029,3,0.061534653465346555
opening_mean,any,gap,0.03,392,-0.05002551020408163,-19.61,0.2857142857142857,4.6740306122448985,2,224,-0.04792410714285714,-10.735,0.34375,3.410267857142857,0,-0.02436651583710407
opening_mean,any,gap,0.04,321,-0.02504672897196263,-8.040000000000004,0.2834890965732087,4.468395638629284,3,182,-0.03206043956043955,-5.834999999999999,0.35714285714285715,3.448708791208791,1,0.00832884097035039
opening_mean,any,gap,0.05,255,-0.007862745098039225,-2.0050000000000026,0.28627450980392155,4.515686274509804,3,131,-0.09041984732824425,-11.844999999999997,0.35877862595419846,3.214961832061069,1,0.023426229508196714
opening_mean,any,gap,0.075,135,0.02537037037037039,3.4250000000000025,0.3037037037037037,4.445777777777777,3,72,-0.009513888888888896,-0.6850000000000005,0.4027777777777778,2.950277777777778,2,0.048513513513513525
opening_mean,any,gap,0.1,67,0.16380597014925372,10.975,0.34328358208955223,3.9797761194029855,4,34,0.10367647058823531,3.525000000000001,0.47058823529411764,2.715441176470588,2,0.1338034188034188
opening_mean,H,edge,0.0,217,0.02324884792626728,5.045,0.3456221198156682,3.927718894009217,4,162,-0.25990740740740736,-42.10499999999999,0.30864197530864196,3.17429012345679,0,0.05889513108614232
