season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-05-20,2022/23|2023-05-20|Hertha|Bochum,current_only,1,0.40490004356781606,0.2502623179401332,0.3448376384920509,0.1414285211009968,historical,0.43982698752622473,0.24477711948486483,0.31539589298891063,0.14646117413533305,-0.005032653034336254,0.023284629305605774
2022/23,2023-05-20,2022/23|2023-05-20|Hoffenheim|Union Berlin,current_only,0,0.43652536742477016,0.32077538712877796,0.24269924544645205,0.18820329264803362,historical,0.41617374924183104,0.32878738494631893,0.25503886581185053,0.2029489570744676,-0.014745664426433991,0.01356774545529286
2022/23,2023-05-20,2022/23|2023-05-20|Schalke 04|Ein Frankfurt,current_only,1,0.27410933295122875,0.2676128148941229,0.45827785215464867,0.14257725809322264,historical,0.2793776905125788,0.2749407975225848,0.4456815119648363,0.1383419520317024,0.004235306061520228,0.008397560126541451
2022/23,2023-05-20,2022/23|2023-05-20|Werder Bremen|FC Koln,current_only,1,0.27126002236451746,0.2618501117908685,0.46688986584461395,0.14578407328080012,historical,0.28032954150198197,0.2599841267767999,0.4596863317212179,0.1449480877050106,0.0008359855757895107,0.006046346091643044
2022/23,2023-05-21,2022/23|2023-05-21|Augsburg|Dortmund,current_only,2,0.13228401671692996,0.14250888433054862,0.7252070989525217,0.04650509977242717,historical,0.14519582589876598,0.15821839870486765,0.6965857753963662,0.056571009775124505,-0.010065910002697333,0.019080882370770158
2022/23,2023-05-21,2022/23|2023-05-21|Leverkusen|M'gladbach,current_only,1,0.6650001242414593,0.1961804402366541,0.1388194355218867,0.23074800045988572,historical,0.6621348180874495,0.1982200072970905,0.13964517461546,0.22896164605854108,0.001786354401344642,0.0019102041026731742
2022/23,2023-05-21,2022/23|2023-05-21|Mainz|Stuttgart,current_only,2,0.4611022565000652,0.2645991778585363,0.2742985656413982,0.3696289313897917,historical,0.4514543235909531,0.2553395734592751,0.293206102949772,0.3516843095982068,0.017944621791584903,0.012605024872249035
2022/23,2023-05-27,2022/23|2023-05-27|Bochum|Leverkusen,current_only,0,0.2673630827959223,0.2235698843245494,0.5090670328795284,0.3979530482075306,historical,0.25315872808561757,0.21496281454090393,0.5318784573734784,0.42033328942634185,-0.02238024121881127,0.015207616329300075
2022/23,2023-05-27,2022/23|2023-05-27|Dortmund|Mainz,current_only,1,0.7569624799408688,0.13676635710512056,0.10627116295401079,0.2921428780569141,historical,0.7616791811814585,0.13310251346381569,0.10521830535472619,0.29561303341348866,-0.003470155356574578,0.0031444674937263725
2022/23,2023-05-27,2022/23|2023-05-27|Ein Frankfurt|Freiburg,current_only,0,0.4954094520588305,0.3011695548060584,0.20342099313511117,0.14799586075982224,historical,0.4812705004648098,0.30810044671041925,0.21062905282477104,0.15672244579094452,-0.00872658503112228,0.009425967729347154
2022/23,2023-05-27,2022/23|2023-05-27|FC Koln|Bayern Munich,current_only,2,0.24604968203771413,0.23423266014349864,0.5197176578187872,0.1456057871209659,historical,0.27943094805618957,0.2580490552347499,0.46251999670906024,0.1834832043346046,-0.037877417213638714,0.03813177407315122
2022/23,2023-05-27,2022/23|2023-05-27|M'gladbach|Augsburg,current_only,0,0.6081232060565874,0.22566047942006207,0.16621631452335053,0.0905976424225466,historical,0.5685857433292572,0.238952445102622,0.19246181156812067,0.11157990488542621,-0.02098226246287961,0.026358308484886784
